customer_id,age,gender,location,tenure_months,monthly_spend,total_spend,login_frequency,support_tickets,product_usage,subscription_type,payment_method,discount_used,churn,customer_lifetime_value,average_monthly_spend,usage_per_month,support_ticket_rate,age_group,tenure_group
C108000,53.0,Female,Chennai,46,2912.05,141639.2,8.0,3,54.0,Monthly,Credit Card,1,0,157709.52,3079.1130434782613,1.173913043478261,0.06521739130434782,51+,25+ months
C108001,67.0,Male,Chennai,14,1576.28,21300.23,18.0,3,52.0,Monthly,Bank Transfer,0,0,54103.76,1521.445,3.7142857142857144,0.21428571428571427,51+,13-24 months
C108002,24.0,Male,Bengaluru,13,2085.78,24360.92,15.0,0,65.0,Monthly,Debit Card,1,0,50904.17,1873.916923076923,5.0,0.0,18-25,13-24 months
C108003,30.0,Male,Hyderabad,58,2496.95,130039.35,15.0,0,64.0,Monthly,UPI,1,0,161661.52,2242.0577586206896,1.103448275862069,0.0,26-35,25+ months
C108004,32.0,Female,Kolkata,49,2891.82,140595.29,21.0,3,100.0,Monthly,Credit Card,0,0,168282.24,2869.2916326530612,2.0408163265306123,0.061224489795918366,26-35,25+ months
C108005,42.0,Female,Pune,50,2049.95,91719.52,22.0,1,100.0,Quarterly,UPI,1,0,118407.24,1834.3904,2.0,0.02,36-50,25+ months
C108006,40.0,Male,Delhi,67,952.71,59605.54,13.0,4,66.0,Monthly,UPI,0,0,74423.04,889.6349253731344,0.9850746268656716,0.05970149253731343,36-50,25+ months
C108007,39.0,Male,Hyderabad,21,877.06,16934.44,16.0,4,78.0,Monthly,Credit Card,0,0,33556.59,806.4019047619047,3.7142857142857144,0.19047619047619047,36-50,13-24 months
C108008,43.0,Male,Bengaluru,51,2079.07,106202.87,23.0,6,87.0,Monthly,UPI,1,0,119139.88,2082.4092156862744,1.7058823529411764,0.11764705882352941,36-50,25+ months
C108009,50.0,Female,Kolkata,38,2130.54,86559.14,26.0,2,74.0,Quarterly,UPI,1,0,107344.81,2277.8721052631577,1.9473684210526316,0.05263157894736842,36-50,25+ months
C108010,28.0,Female,Mumbai,26,1876.38,44169.11,20.0,3,63.0,Monthly,UPI,1,1,70710.91,1698.811923076923,2.423076923076923,0.11538461538461539,26-35,25+ months
C108011,27.0,Female,Mumbai,6,1632.65,9171.86,31.0,1,89.0,Monthly,UPI,1,0,61263.52,1528.6433333333334,14.833333333333334,0.16666666666666666,26-35,0-6 months
C108012,42.0,Male,Kolkata,18,1762.07,29058.55,7.0,1,69.0,Monthly,Bank Transfer,1,1,60319.23,1614.3638888888888,3.8333333333333335,0.05555555555555555,36-50,13-24 months
C108013,54.0,Male,Mumbai,6,1996.8,11348.54,9.0,2,48.0,Annual,UPI,1,0,45895.67,1891.4233333333334,8.0,0.3333333333333333,51+,0-6 months
C108014,65.0,Male,Mumbai,41,1971.49,86764.19,1.0,2,79.0,Annual,Bank Transfer,1,0,101354.55,2116.199756097561,1.9268292682926829,0.04878048780487805,51+,25+ months
C108015,60.0,Female,Bengaluru,57,2310.98,144668.07,9.0,2,97.0,Annual,UPI,0,0,143294.99,2538.036315789474,1.7017543859649122,0.03508771929824561,51+,25+ months
C108016,70.0,Male,Bengaluru,50,1821.47,93796.03,6.0,1,82.0,Quarterly,Credit Card,0,0,98655.88,1875.9206,1.64,0.02,51+,25+ months
C108017,55.0,Male,Delhi,25,1351.22,36752.6,21.0,3,100.0,Quarterly,Credit Card,0,0,71638.72,1470.104,4.0,0.12,51+,25+ months
C108018,58.0,Female,Bengaluru,48,1575.84,74292.49,15.0,2,100.0,Quarterly,Credit Card,0,0,104552.06,1547.7602083333334,2.0833333333333335,0.041666666666666664,51+,25+ months
C108019,62.0,Male,Mumbai,24,1156.71,26705.07,28.0,4,97.0,Annual,Debit Card,0,0,62230.72,1112.71125,4.041666666666667,0.16666666666666666,51+,13-24 months
C108020,41.0,Male,Bengaluru,30,678.54,20024.77,18.0,1,37.0,Annual,Debit Card,1,0,36711.73,667.4923333333334,1.2333333333333334,0.03333333333333333,36-50,25+ months
C108021,57.0,Female,Hyderabad,45,1834.62,75013.44,3.0,2,58.0,Monthly,Credit Card,1,0,92366.49,1666.9653333333333,1.288888888888889,0.044444444444444446,51+,25+ months
C108022,63.0,Male,Chennai,43,1973.47,94654.8,5.0,0,90.0,Quarterly,Debit Card,0,0,108743.93,2201.274418604651,2.0930232558139537,0.0,51+,25+ months
C108023,50.0,Male,Hyderabad,72,1055.95,83487.09,13.0,1,82.0,Monthly,Debit Card,0,0,97603.73,1159.5429166666665,1.1388888888888888,0.013888888888888888,36-50,25+ months
C108024,34.0,Male,Kolkata,56,2115.03,110129.58,13.0,2,87.0,Quarterly,UPI,1,0,136200.8,1966.599642857143,1.5535714285714286,0.03571428571428571,26-35,25+ months
C108025,41.0,Male,Bengaluru,70,1986.87,150867.61,17.0,2,72.0,Quarterly,Debit Card,0,0,132421.92,2155.2515714285714,1.0285714285714285,0.02857142857142857,36-50,25+ months
C108026,54.0,Male,Mumbai,33,1614.43,50434.58,5.0,2,81.0,Annual,Debit Card,0,0,79715.84,1528.3206060606062,2.4545454545454546,0.06060606060606061,51+,25+ months
C108027,19.0,Female,Bengaluru,45,1990.81,87308.76,13.0,2,76.0,Annual,UPI,0,0,116017.59,1940.1946666666665,1.6888888888888889,0.044444444444444446,18-25,25+ months
C108028,49.0,Male,Bengaluru,7,940.15,6350.61,23.0,3,94.0,Monthly,Wallet,1,0,39999.34,907.2299999999999,13.428571428571429,0.42857142857142855,36-50,7-12 months
C108029,41.0,Female,Bengaluru,18,2425.67,45548.94,16.0,1,86.0,Annual,UPI,0,0,98889.88,2530.496666666667,4.777777777777778,0.05555555555555555,36-50,13-24 months
C108030,26.0,Male,Kolkata,70,753.7,47937.11,16.0,2,100.0,Annual,UPI,1,0,73983.9,684.8158571428571,1.4285714285714286,0.02857142857142857,26-35,25+ months
C108031,21.0,Male,Chennai,45,1927.99,89640.49,22.0,1,89.0,Annual,Debit Card,0,0,106002.85,1992.010888888889,1.9777777777777779,0.022222222222222223,18-25,25+ months
C108032,34.0,Male,Pune,37,2616.84,102924.33,11.0,0,80.0,Quarterly,Debit Card,1,0,123062.46,2781.738648648649,2.1621621621621623,0.0,26-35,25+ months
C108033,34.0,Male,Hyderabad,21,1775.05,37147.67,6.0,4,33.0,Quarterly,Bank Transfer,0,0,46755.99,1768.9366666666665,1.5714285714285714,0.19047619047619047,26-35,13-24 months
C108034,70.0,Male,Hyderabad,44,1477.46,66685.72,6.0,0,88.0,Monthly,UPI,0,0,90237.63,1515.5845454545454,2.0,0.0,51+,25+ months
C108035,67.0,Male,Pune,30,913.22,28620.59,21.0,0,87.0,Monthly,UPI,0,0,64033.89,954.0196666666667,2.9,0.0,51+,25+ months
C108036,65.0,Female,Mumbai,11,3191.79,37934.49,11.0,2,59.0,Monthly,Debit Card,0,1,82770.13,3448.5899999999997,5.363636363636363,0.18181818181818182,51+,7-12 months
C108037,47.0,Male,Mumbai,8,938.1,8383.71,10.0,1,48.0,Monthly,Credit Card,0,0,27167.95,1047.96375,6.0,0.125,36-50,7-12 months
C108038,57.0,Female,Bengaluru,5,2857.95,15731.58,12.0,4,63.0,Annual,Credit Card,0,0,62978.75,3146.316,12.6,0.8,51+,0-6 months
C108039,28.0,Male,Hyderabad,8,1533.15,11433.78,11.0,2,100.0,Quarterly,UPI,1,0,55415.17,1429.2225,12.5,0.25,26-35,7-12 months
C108040,38.0,Male,Mumbai,5,2164.17,9817.83,13.0,0,100.0,Annual,Bank Transfer,1,0,54742.96,1963.566,20.0,0.0,36-50,0-6 months
C108041,38.0,Male,Kolkata,10,1706.29,18492.92,17.0,3,67.0,Monthly,Bank Transfer,1,0,53858.07,1849.292,6.7,0.3,36-50,7-12 months
C108042,35.0,Female,Hyderabad,15,1007.06,15885.75,8.0,2,47.0,Monthly,UPI,0,0,31551.3,1059.05,3.1333333333333333,0.13333333333333333,26-35,13-24 months
C108043,46.0,Female,Kolkata,56,1281.91,65746.93,1.0,3,85.0,Monthly,UPI,1,0,86921.9,1174.0523214285713,1.5178571428571428,0.05357142857142857,36-50,25+ months
C108044,41.0,Female,Bengaluru,55,2627.18,133711.86,10.0,6,61.0,Monthly,Credit Card,0,0,151028.87,2431.124727272727,1.1090909090909091,0.10909090909090909,36-50,25+ months
C108045,27.0,Male,Mumbai,3,654.35,1886.28,13.0,1,92.0,Annual,Debit Card,1,0,36898.27,628.76,30.666666666666668,0.3333333333333333,26-35,0-6 months
C108046,62.0,Male,Hyderabad,41,1689.25,69670.19,21.0,1,96.0,Quarterly,UPI,0,0,90449.68,1699.2729268292683,2.341463414634146,0.024390243902439025,51+,25+ months
C108047,34.0,Female,Chennai,10,2923.81,32644.31,18.0,1,51.0,Monthly,UPI,0,0,72841.52,3264.431,5.1,0.1,26-35,7-12 months
C108048,35.0,Male,Hyderabad,7,2097.94,14063.17,10.0,2,71.0,Quarterly,UPI,1,0,62159.48,2009.0242857142857,10.142857142857142,0.2857142857142857,26-35,7-12 months
C108049,59.0,Male,Hyderabad,63,2347.25,136438.69,17.0,6,24.0,Annual,Debit Card,1,0,145056.55,2165.693492063492,0.38095238095238093,0.09523809523809523,51+,25+ months
C108050,65.0,Male,Other,63,2117.74,125723.98,26.0,2,100.0,Monthly,UPI,1,0,147408.7,1995.6187301587302,1.5873015873015872,0.031746031746031744,51+,25+ months
C108051,37.0,Male,Delhi,26,2011.06,54669.01,24.0,4,69.0,Annual,Bank Transfer,0,0,78902.93,2102.6542307692307,2.6538461538461537,0.15384615384615385,36-50,25+ months
C108052,54.0,Male,Delhi,34,1525.67,49847.88,11.0,0,53.0,Quarterly,UPI,0,0,73005.84,1466.1141176470587,1.5588235294117647,0.0,51+,25+ months
C108053,62.0,Female,Hyderabad,72,2807.36,222435.71,16.0,3,73.0,Annual,Wallet,0,0,211949.04,3089.384861111111,1.0138888888888888,0.041666666666666664,51+,25+ months
C108054,35.0,Female,Kolkata,39,1044.51,40400.35,21.0,3,73.0,Monthly,UPI,1,0,70302.21,1035.9064102564103,1.8717948717948718,0.07692307692307693,26-35,25+ months
C108055,34.0,Female,Chennai,60,2132.66,117304.48,26.0,1,69.0,Monthly,Debit Card,0,0,142323.04,1955.0746666666666,1.15,0.016666666666666666,26-35,25+ months
C108056,26.0,Male,Pune,69,1201.72,74615.04,15.0,2,62.0,Quarterly,UPI,0,0,99197.69,1081.3773913043478,0.8985507246376812,0.028985507246376812,26-35,25+ months
C108057,31.0,Female,Hyderabad,26,1378.94,35929.99,16.0,5,71.0,Monthly,UPI,1,0,67895.86,1381.9226923076922,2.730769230769231,0.19230769230769232,26-35,25+ months
C108058,66.0,Female,Bengaluru,62,2798.45,188437.99,12.0,2,71.0,Annual,UPI,0,0,178821.01,3039.3224193548385,1.1451612903225807,0.03225806451612903,51+,25+ months
C108059,46.0,Female,Other,10,1594.41,16289.45,9.0,0,94.0,Quarterly,Bank Transfer,0,0,52497.48,1628.9450000000002,9.4,0.0,36-50,7-12 months
C108060,48.0,Male,Chennai,54,1390.84,76379.28,12.0,4,100.0,Monthly,Debit Card,0,0,93456.62,1414.431111111111,1.8518518518518519,0.07407407407407407,36-50,25+ months
C108061,21.0,Female,Kolkata,31,2893.31,92640.37,20.0,1,90.0,Monthly,Credit Card,0,0,141756.48,2988.3990322580644,2.903225806451613,0.03225806451612903,18-25,25+ months
C108062,35.0,Male,Bengaluru,38,1398.39,58862.7,30.0,1,86.0,Annual,UPI,0,0,81854.65,1549.0184210526315,2.263157894736842,0.02631578947368421,26-35,25+ months
C108063,44.0,Female,Mumbai,25,3321.1,89884.83,8.0,1,35.0,Annual,Credit Card,1,0,110328.55,3595.3932,1.4,0.04,36-50,25+ months
C108064,64.0,Male,Pune,65,2209.3,150775.15,22.0,2,68.0,Annual,Credit Card,0,0,158981.97,2319.6176923076923,1.0461538461538462,0.03076923076923077,51+,25+ months
C108065,60.0,Male,Mumbai,50,2554.83,139749.46,27.0,5,50.0,Monthly,Wallet,0,0,143065.84,2794.9892,1.0,0.1,51+,25+ months
C108066,61.0,Male,Delhi,24,1557.47,38442.16,13.0,0,42.0,Annual,Credit Card,1,0,61203.54,1601.756666666667,1.75,0.0,51+,13-24 months
C108067,26.0,Female,Bengaluru,27,2421.54,66051.02,16.0,2,87.0,Monthly,Credit Card,1,0,101494.97,2446.334074074074,3.2222222222222223,0.07407407407407407,26-35,25+ months
C108068,30.0,Male,Hyderabad,50,2378.33,105206.43,15.0,0,65.0,Monthly,Credit Card,0,0,142660.95,2104.1286,1.3,0.0,26-35,25+ months
C108069,32.0,Female,Bengaluru,50,1426.5,70946.56,27.0,2,95.0,Monthly,Debit Card,1,0,102681.8,1418.9312,1.9,0.04,26-35,25+ months
C108070,44.0,Female,Mumbai,15,1801.26,24050.19,7.0,1,78.0,Annual,Debit Card,0,0,71103.68,1603.346,5.2,0.06666666666666667,36-50,13-24 months
C108071,32.0,Female,Pune,17,811.42,14740.42,14.0,5,67.0,Quarterly,UPI,1,0,28152.64,867.0835294117647,3.9411764705882355,0.29411764705882354,26-35,13-24 months
C108072,45.0,Female,Bengaluru,29,1100.65,28236.34,19.0,3,53.0,Monthly,Credit Card,1,0,48025.05,973.6668965517241,1.8275862068965518,0.10344827586206896,36-50,25+ months
C108073,54.0,Female,Mumbai,5,2318.56,10314.52,10.0,1,62.0,Quarterly,UPI,1,0,43216.25,2062.904,12.4,0.2,51+,0-6 months
C108074,36.0,Female,Pune,11,1694.88,16571.85,3.0,4,23.0,Quarterly,Debit Card,0,1,36188.05,1506.5318181818182,2.090909090909091,0.36363636363636365,36-50,7-12 months
C108075,43.0,Male,Bengaluru,52,922.44,46894.69,9.0,1,50.0,Quarterly,Credit Card,0,0,65467.92,901.8209615384616,0.9615384615384616,0.019230769230769232,36-50,25+ months
C108076,69.0,Female,Kolkata,34,2348.89,82318.11,5.0,2,100.0,Annual,UPI,1,0,107409.72,2421.1208823529414,2.9411764705882355,0.058823529411764705,51+,25+ months
C108077,43.0,Female,Other,33,2682.99,97301.77,17.0,2,72.0,Quarterly,Debit Card,0,0,129004.31,2948.538484848485,2.1818181818181817,0.06060606060606061,36-50,25+ months
C108078,42.0,Male,Hyderabad,49,2486.09,120529.58,23.0,2,100.0,Monthly,UPI,1,0,141805.3,2459.7873469387755,2.0408163265306123,0.04081632653061224,36-50,25+ months
C108079,43.0,Female,Hyderabad,31,2779.36,92727.02,17.0,1,52.0,Annual,Bank Transfer,0,0,123231.99,2991.1941935483874,1.6774193548387097,0.03225806451612903,36-50,25+ months
C108080,43.0,Male,Hyderabad,18,555.86,10051.22,7.0,2,86.0,Monthly,Debit Card,1,0,32924.56,558.401111111111,4.777777777777778,0.1111111111111111,36-50,13-24 months
C108081,63.0,Male,Pune,5,2350.25,10898.34,18.0,3,64.0,Annual,Bank Transfer,0,0,62822.48,2179.668,12.8,0.6,51+,0-6 months
C108082,45.0,Male,Hyderabad,30,582.93,19131.64,13.0,4,72.0,Monthly,Credit Card,0,0,35801.96,637.7213333333333,2.4,0.13333333333333333,36-50,25+ months
C108083,66.0,Male,Delhi,45,1001.85,47988.05,26.0,3,58.0,Quarterly,Credit Card,0,0,67182.29,1066.4011111111113,1.288888888888889,0.06666666666666667,51+,25+ months
C108084,35.0,Female,Chennai,38,2669.75,104218.5,13.0,0,88.0,Annual,UPI,0,0,116451.52,2742.592105263158,2.3157894736842106,0.0,26-35,25+ months
C108085,49.0,Female,Pune,29,2046.13,65115.17,10.0,2,74.0,Monthly,Credit Card,1,0,86895.31,2245.3506896551726,2.5517241379310347,0.06896551724137931,36-50,25+ months
C108086,70.0,Female,Pune,36,2679.39,102479.15,18.0,4,96.0,Monthly,Debit Card,1,1,128313.81,2846.6430555555553,2.6666666666666665,0.1111111111111111,51+,25+ months
C108087,20.0,Female,Other,9,1942.68,16043.63,12.0,0,78.0,Annual,Credit Card,0,0,53476.06,1782.6255555555554,8.666666666666666,0.0,18-25,7-12 months
C108088,19.0,Male,Bengaluru,23,2609.38,54740.0,16.0,2,100.0,Monthly,UPI,0,0,85458.6,2380.0,4.3478260869565215,0.08695652173913043,18-25,13-24 months
C108089,50.0,Male,Bengaluru,3,1988.8,5831.23,4.0,3,70.0,Monthly,Bank Transfer,0,0,40945.67,1943.743333333333,23.333333333333332,1.0,36-50,0-6 months
C108090,59.0,Female,Hyderabad,56,1209.32,62514.03,11.0,1,75.0,Quarterly,Credit Card,0,0,80800.17,1116.3219642857143,1.3392857142857142,0.017857142857142856,51+,25+ months
C108091,36.0,Female,Chennai,40,2429.13,94174.03,16.0,4,85.0,Monthly,Debit Card,1,0,128578.41,2354.35075,2.125,0.1,36-50,25+ months
C108092,34.0,Male,Chennai,56,1796.68,92783.28,18.0,5,100.0,Monthly,UPI,0,0,120437.64,1656.8442857142857,1.7857142857142858,0.08928571428571429,26-35,25+ months
C108093,61.0,Other,Other,58,2222.14,141631.95,11.0,1,59.0,Annual,Debit Card,1,0,140235.38,2441.930172413793,1.0172413793103448,0.017241379310344827,51+,25+ months
C108094,50.0,Female,Pune,31,2521.72,74537.55,24.0,2,54.0,Quarterly,Credit Card,0,0,104910.1,2404.437096774194,1.7419354838709677,0.06451612903225806,36-50,25+ months
C108095,29.0,Female,Hyderabad,11,3567.05,42673.43,8.0,3,63.0,Annual,UPI,0,0,80786.24,3879.402727272727,5.7272727272727275,0.2727272727272727,26-35,7-12 months
C108096,66.0,Male,Pune,42,1826.94,73615.65,19.0,2,65.0,Annual,Credit Card,0,0,108443.18,1752.7535714285714,1.5476190476190477,0.047619047619047616,51+,25+ months
C108097,20.0,Male,Hyderabad,3,2190.35,5869.69,24.0,3,100.0,Monthly,Debit Card,1,1,57352.36,1956.5633333333333,33.333333333333336,1.0,18-25,0-6 months
C108098,60.0,Female,Hyderabad,57,1977.56,119297.35,13.0,1,77.0,Annual,Wallet,0,0,126117.73,2092.9359649122807,1.3508771929824561,0.017543859649122806,51+,25+ months
C108099,66.0,Female,Pune,14,1608.48,23291.9,33.0,3,73.0,Annual,Debit Card,0,0,77083.12,1663.707142857143,5.214285714285714,0.21428571428571427,51+,13-24 months
C108100,43.0,Male,Other,46,1723.51,85841.85,7.0,1,59.0,Monthly,Bank Transfer,1,0,81127.4,1866.1271739130436,1.2826086956521738,0.021739130434782608,36-50,25+ months
C108101,52.0,Female,Hyderabad,19,2577.24,53395.0,12.0,2,76.0,Annual,Bank Transfer,0,0,95080.92,2810.2631578947367,4.0,0.10526315789473684,51+,13-24 months
C108102,25.0,Female,Pune,60,2305.89,147837.47,16.0,1,47.0,Monthly,Credit Card,0,0,153753.15,2463.9578333333334,0.7833333333333333,0.016666666666666666,18-25,25+ months
C108103,69.0,Male,Pune,31,1100.36,36950.24,16.0,4,11.0,Annual,UPI,1,0,35888.32,1191.9432258064514,0.3548387096774194,0.12903225806451613,51+,25+ months
C108104,53.0,Male,Hyderabad,36,1877.71,65433.53,18.0,3,90.0,Annual,Wallet,0,0,101953.41,1817.5980555555554,2.5,0.08333333333333333,51+,25+ months
C108105,70.0,Female,Bengaluru,32,2898.89,88534.89,11.0,3,56.0,Monthly,UPI,1,0,122530.8,2766.7153125,1.75,0.09375,51+,25+ months
C108106,24.0,Male,Delhi,63,818.83,50727.72,19.0,1,100.0,Monthly,Bank Transfer,0,0,72738.0,805.2019047619048,1.5873015873015872,0.015873015873015872,18-25,25+ months
C108107,63.0,Female,Pune,26,931.24,26541.92,19.0,4,99.0,Monthly,Debit Card,0,0,41405.16,1020.8430769230769,3.8076923076923075,0.15384615384615385,51+,25+ months
C108108,63.0,Male,Bengaluru,65,2551.87,176650.23,8.0,0,39.0,Monthly,UPI,0,0,170359.66,2717.695846153846,0.6,0.0,51+,25+ months
C108109,53.0,Female,Hyderabad,2,1627.35,3343.98,19.0,4,60.0,Monthly,Credit Card,1,0,26073.04,1671.99,30.0,2.0,51+,0-6 months
C108110,33.0,Female,Delhi,70,764.54,51455.36,18.0,3,78.0,Annual,Bank Transfer,0,0,76069.38,735.0765714285715,1.1142857142857143,0.04285714285714286,26-35,25+ months
C108111,41.0,Male,Delhi,45,1679.24,80166.19,21.0,2,100.0,Quarterly,UPI,0,0,107265.22,1781.470888888889,2.2222222222222223,0.044444444444444446,36-50,25+ months
C108112,18.0,Female,Mumbai,25,1674.57,38552.49,14.0,0,62.0,Annual,Debit Card,0,0,73389.95,1542.0996,2.48,0.0,18-25,25+ months
C108113,66.0,Male,Hyderabad,40,1251.35,51130.55,1.0,4,29.0,Monthly,Debit Card,0,0,45324.75,1278.26375,0.725,0.1,51+,25+ months
C108114,42.0,Male,Pune,18,3289.32,62001.1,1.0,3,100.0,Monthly,Debit Card,1,0,99549.59,3444.5055555555555,5.555555555555555,0.16666666666666666,36-50,13-24 months
C108115,27.0,Female,Delhi,12,639.1,6812.9,16.0,2,100.0,Monthly,UPI,0,0,39528.72,567.7416666666667,8.333333333333334,0.16666666666666666,26-35,7-12 months
C108116,44.0,Female,Kolkata,24,1375.12,33526.31,11.0,3,42.0,Monthly,Credit Card,1,0,52593.27,1396.9295833333333,1.75,0.125,36-50,13-24 months
C108117,33.0,Male,Other,43,1920.43,92164.13,19.0,4,80.0,Monthly,Bank Transfer,0,0,104145.93,2143.3518604651163,1.8604651162790697,0.09302325581395349,26-35,25+ months
C108118,25.0,Male,Pune,32,773.95,24130.37,15.0,4,29.0,Quarterly,Debit Card,0,0,44420.32,754.0740625,0.90625,0.125,18-25,25+ months
C108119,46.0,Male,Other,47,2834.55,142320.0,13.0,4,87.0,Annual,Credit Card,1,0,151935.14,3028.0851063829787,1.851063829787234,0.0851063829787234,36-50,25+ months
C108120,56.0,Male,Other,45,1262.71,59700.61,19.0,1,100.0,Quarterly,UPI,0,0,91963.98,1326.6802222222223,2.2222222222222223,0.022222222222222223,51+,25+ months
C108121,45.0,Male,Mumbai,35,1027.08,32224.72,15.0,2,89.0,Monthly,Wallet,0,0,57604.82,920.7062857142857,2.5428571428571427,0.05714285714285714,36-50,25+ months
C108122,23.0,Female,Delhi,9,2457.13,19529.14,14.0,0,62.0,Annual,Credit Card,0,0,72971.0,2169.9044444444444,6.888888888888889,0.0,18-25,7-12 months
C108123,33.0,Male,Delhi,10,2181.86,23266.09,8.0,2,61.0,Monthly,Credit Card,0,0,49854.11,2326.609,6.1,0.2,26-35,7-12 months
C108124,37.0,Female,Delhi,65,1791.58,107693.55,9.0,0,100.0,Monthly,Debit Card,0,0,127216.02,1656.8238461538463,1.5384615384615385,0.0,36-50,25+ months
C108125,33.0,Male,Hyderabad,59,1423.23,80537.95,17.0,1,93.0,Annual,UPI,1,0,105137.76,1365.05,1.576271186440678,0.01694915254237288,26-35,25+ months
C108126,24.0,Female,Bengaluru,57,1481.23,85534.11,18.0,1,66.0,Monthly,UPI,1,0,112017.7,1500.5984210526317,1.1578947368421053,0.017543859649122806,18-25,25+ months
C108127,58.0,Female,Hyderabad,10,1820.02,18319.65,27.0,4,93.0,Monthly,Debit Card,0,0,62920.73,1831.9650000000001,9.3,0.4,51+,7-12 months
C108128,31.0,Female,Bengaluru,19,1241.52,21636.34,20.0,0,74.0,Monthly,Wallet,0,0,59498.96,1138.7547368421053,3.8947368421052633,0.0,26-35,13-24 months
C108129,60.0,Male,Hyderabad,50,2710.05,121436.48,10.0,5,58.0,Monthly,Credit Card,0,0,147197.07,2428.7296,1.16,0.1,51+,25+ months
C108130,43.0,Female,Kolkata,68,2985.14,210895.68,21.0,2,100.0,Monthly,Bank Transfer,1,0,228520.06,3101.4070588235295,1.4705882352941178,0.029411764705882353,36-50,25+ months
C108131,43.0,Female,Chennai,5,915.93,4971.22,25.0,5,78.0,Quarterly,Credit Card,0,0,43301.39,994.244,15.6,1.0,36-50,0-6 months
C108132,31.0,Female,Hyderabad,29,3124.28,101150.38,20.0,4,81.0,Annual,Credit Card,0,0,136450.15,3487.9441379310347,2.793103448275862,0.13793103448275862,26-35,25+ months
C108133,24.0,Female,Mumbai,5,1665.43,8431.9,9.0,2,98.0,Quarterly,Debit Card,1,0,54008.35,1686.3799999999999,19.6,0.4,18-25,0-6 months
C108134,50.0,Male,Hyderabad,60,895.08,54583.55,28.0,3,100.0,Monthly,Bank Transfer,1,0,82472.37,909.7258333333334,1.6666666666666667,0.05,36-50,25+ months
C108135,43.0,Female,Pune,65,2366.62,163057.72,31.0,2,94.0,Annual,Debit Card,0,0,176348.12,2508.5803076923075,1.4461538461538461,0.03076923076923077,36-50,25+ months
C108136,62.0,Other,Bengaluru,28,1843.06,48465.01,1.0,2,50.0,Annual,Debit Card,0,0,61959.82,1730.8932142857143,1.7857142857142858,0.07142857142857142,51+,25+ months
C108137,37.0,Female,Bengaluru,1,2069.77,2201.94,14.0,3,69.0,Monthly,UPI,1,0,39375.98,2201.94,69.0,3.0,36-50,0-6 months
C108138,20.0,Female,Kolkata,29,2396.71,63667.76,11.0,0,71.0,Quarterly,UPI,0,0,95775.1,2195.44,2.4482758620689653,0.0,18-25,25+ months
C108139,69.0,Female,Mumbai,51,2236.05,116527.07,25.0,5,77.0,Monthly,Debit Card,0,0,147595.49,2284.8445098039215,1.5098039215686274,0.09803921568627451,51+,25+ months
